"USER_CODE";"USER_NAME";"REG_NO";"START_DATE";"END_DATE";"ADDRESS";"WEARH_ADDRESS";"SALES_PLACE";"LICENCE_TYPE";"DRINKS";"SALE_DAYS";"SALES_START";"SALES_END";"SALE_DAYS_ADDITIONAL";"SALE_START_ADDITIONAL";"SALE_END_ADDITIONAL";"X_KOORD";"Y_KOORD";"WGS_ILGUMA";"WGS_PLATUMA";"STREET_ID";"HOUSE_NR";"SENIUN_NR"
"221412030";"UAB ""PONTEM""";"A425E-237/19";"2019-12-17";;"Savanorių pr. 178A, Vilnius";"Savanorių pr. 178A, Vilnius";"Restoranas LUNCH HOUSE";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6057941";"578795";"25.221010";"54.651790";"22328";"178";"18"
"305164907";"UAB IZAKAJA ";"A425E-238/19";"2019-12-18";;"Trakų g. 2-2, Vilnius";"Trakų g. 2-2, Vilnius";"Kavinė OIŠY";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";;;;;;;
"124688862";"UAB ""Vilniaus alus""";"A427E-38/19";"2019-12-18";;"Rygos g. 8, Vilnius";"Tilžės g. 41 (1-1), Kaunas, Žalgirio g. 114, Vilnius, Viršuliškių g. 42-1, Vilnius, Verkių g. 29, Trimitų g. 24, Vilnius, Mindaugo g. 25, Vilnius, Jeruzalės g. 4, Vilnius, Savanorių pr. 176, Vilnius, Ukmergės g. 298, Vilnius, Ukmergės g. 308, Vilnius, Vikingų g. 3, Vilnius, Priegliaus g. 1, Vilnius, Šeškinės g. 32, Vilnius, Rygos g. 8, Vilnius, Bajorų kelias 4, Vilnius";"Firminė alkoholinių gėrimų gamybos įmonės parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6065085";"578920";"25.224880";"54.715950";"22310";"8";"9"
"124141334";"UAB ""BAKVILĖ""";"A425E-239/19";"2019-12-18";;"Bazilijonų g. 3A-22, Vilnius";"Bazilijonų g. 3A-22, Vilnius";"Restoranas ,,Slice""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"12:00";"24:00";"";"00:00";"24:00";;;;;;;
"305316254";"MB ""Inovatyvi pica""";"A425E-240/19";"2019-12-19";;"Verkių g. 29, Vilnius";"Verkių g. 29, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"09:00";"24:00";"";"00:00";"24:00";"6064937";"583367";"25.293840";"54.713900";"22442";"29";"2"
"300648690";"UAB ""OVERDRAIVAS""";"A425E-242/19";"2019-12-23";;"Geležinkelio g. 6, Vilnius";"Geležinkelio g. 6, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"06:00";"";"00:00";"24:00";"6060054";"582752";"25.282910";"54.670140";"21993";"6";"17"
"305275409";"UAB ,,Vebrana""";"A425E-241/19";"2019-12-23";;"Kalvarijų g. 59A-13, Vilnius";"Kalvarijų g. 59A-13, Vilnius";"baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";;;;;;;
"304484758";"UAB""Emelta""";"A427E-1/20";"2020-01-02";;"Priegliaus g. 1, Vilnius";"Priegliaus g. 1, Vilnius";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6064356";"576497";"25.187090";"54.709770";"22274";"1";"12"
"305213158";"UAB ""Neovera""";"A425E-1/20";"2020-01-03";;"Vingrių g. 25A-1, Vilnius";"Vingrių g. 25A, Vilnius";"restoranas ""Mažoji Himalaja""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"23:00";"";"00:00";"24:00";;;;;;;
"305219403";"UAB ""BLACKLIST HOUSE""";"A425E-2/20";"2020-01-06";;"Aušros Vartų g. 15-2, Vilnius";"Aušros Vartų g. 15-2, Vilnius";"restoranas ,,Blacklist House""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"23:00";"";"00:00";"24:00";;;;;;;
"303211518";"UAB ""Blendas""";"A425E-3/20";"2020-01-07";;"Didžioji g. 7, Vilnius";"Didžioji g. 7-1, Vilnius";"restoranas viešbutyje PACAI";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6061176";"583073";"25.288200";"54.680170";"21951";"7";"16"
"30621464";"UAB ""LITIKO""";"A425E-4/20";"2020-01-09";;"Plytinės g. 52A, Vilnius";"Plytinės g. 52A, Vilnius";"kavinė ,,Pas Gregorą""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"23:00";"";"00:00";"24:00";"6066965";"587442";"25.357670";"54.731430";"22266";"52";"13"
"110193723";"Palink, UAB";"A427E-2/20";"2020-01-09";;"Ulonų g. 2, Vilnius";"Lentvario g. 33, Vilnius, Vaišvilčių II kaimas, panevėžio r. sav., Ulonų g. 2, Vilnius";"parduotuvė IKI express Nr. 938";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6064265";"583151";"25.290290";"54.707900";"60670";"2";"2"
"305257425";"UAB ""Maistoranas""";"A425E-6/20";"2020-01-14";;"Viršuliškių skg. 28, Vilnius";"Viršuliškių skg. 28, Vilnius";"Restoranas SLAPTA PLANETAViršuliškių skg. 28, Vilnius";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"23:00";"";"00:00";"24:00";"6063523";"578129";"25.212190";"54.702040";"22453";"28";"9"
"304169399";"UAB ""Aštrus peilis""";"A425E-5/20";"2020-01-14";;"Vilniaus g. 25-33, Vilnius";"Vilniaus g. 25-33, Vilnius";"Restoranas FARMERIS";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";;;;;;;
"0";"UAB ,,LINKSMOJI VIRTUVĖ''";"A425E-7/20(2.17.2.99-LIC)";"2020-01-06";;"Sodų g. 15-10, Vilnius";"Sodų g. 15-10, Vilnius";"kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"22:00";"";"00:00";"24:00";;;;;;;
"304130097";"UAB ,,LINKSMOJI VIRTUVĖ''";"A425E-7/20";"2020-01-16";;"Sodų g. 15-10, Vilnius";"Sodų g. 15-10, Vilnius";"Kavinė AWOKADO NOODLE BAR";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"22:00";"";"00:00";"24:00";;;;;;;
"303107505";"UAB ""Magnes""";"A427E-5/20";"2020-01-30";;"Verkių g. 29, Vilnius";"Verkių g. 29, Vilnius";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6064937";"583367";"25.293840";"54.713900";"22442";"29";"2"
"123579034";"UAB ""BUDRUVA""";"A427E-4/20";"2020-01-29";;"Eišiškių pl. 47, Vilnius";"Smolemsko g. 10C, Vilnius, Popieriaus g. 59, Vilnius, Antavilių g. 6, Vilnius, Kalvarijų g. 172A, Bažnyčios g. 20, Lentvaris, Vytauto g. 6, Trakai, Naujoji g. 18, Vievis, Rastinėnų g. 50, Vilniaus r.";"parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6056975";"581431";"25.261580";"54.642700";"21970";"47";"19"
"111733421";"UAB ""MECOM GROUP""";"A425E-10/20";"2020-01-28";;"Ukmergės g. 369, Vilnius";"Ukmergės g. 369, Vilnius";"baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"03:00";"";"00:00";"24:00";"6067751";"579066";"25.227860";"54.739880";"22404";"369";"4"
"303430056";"UAB ""CITRINLAPIS""";"A425E-9/20";"2020-01-24";;"J. Basanavičiaus g. 3, Vilnius";"J. Basanavičiaus g. 3, Vilnius";"Kavinė The Urban Garden";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-V";"08:00";"18:00";"VI-VII";"09:00";"17:00";"6061156";"582352";"25.277020";"54.680110";"22028";"3";"16"
"303337883";"UAB ""EUROPINIS KOMPLEKSAS""";"A427E-3/20";"2020-01-16";;"Barboros radvilaitės g. 5-29, Vilnius";"Barboros radvilaitės g. 5-29, Vilnius";"Parduotuvė TEHRAN";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";;;;;;;
"300430092";" UAB ""FRESH PROJECTS""";"A425E-8/20";"2020-01-24";;"Ukmergės g. 369, Vilnius";"J. Jasinskio g. 16A, Vilnius, Verkių g. 29, Vilnius, Konstitucijos pr. 20, Vilnius";"Restoranas The Urban Garden";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"22:00";"";"00:00";"24:00";"6067751";"579066";"25.227860";"54.739880";"22404";"369";"4"
"300537081";"UAB ,,BRIGNETA""";"A425E-12/20";"2020-02-04";;"Kareivių g. 6, Vilnius";"Kareivių g. 6, Vilnius";"kavinė ,,CITY BISTRO""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6065444";"583557";"25.296940";"54.718420";"22077";"6";"2"
"305289953";"UAB VC TOBACCO ";"A425E-13/20";"2020-02-04";;"Mėsinių g. 3, Vilnius";"Mėsinių g. 3, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"24:00";"";"00:00";"24:00";"6060902";"582831";"25.284370";"54.677750";"22204";"3";"16"
"123640551";"UAB „Reitan Convenience Lithuania“";"A425E-14/20";"2020-02-06";;"Trakų g. 11-8, Vilnius";"J. Dobkevičiaus g. 7, Vilnius";"baras CAFFEINE";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"24:00";"";"00:00";"24:00";;;;;;;
"305048831";"UAB ""Hilla""";"A427E-6/20";"2020-02-11";;"Verkių g. 29, Vilnius";"Plento g. 92, Širvintos";"Parduotuvė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6064937";"583367";"25.293840";"54.713900";"22442";"29";"2"
"305291897";"MB ""Iš tuščio į kiaurą""";"A425E-15/20";"2020-02-12";;"Vokiečių g. 18A, Vilnius";"Vokiečių g. 18A, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6061069";"582775";"25.283550";"54.679250";"22460";"18";"16"
"305254379";"UAB ""PASKUTINĖ AŠARA""";"A425E-16/20";"2020-02-12";;"Vitebsko g. 23, Vilnius";"Vitebsko g. 23, Vilnius";"baras ,,Empty brain resort""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6060554";"584092";"25.303820";"54.674410";"22459";"23";"16"
"304416508";"UAB ""Neragauta Azija""";"A425E-17/20";"2020-02-14";;"L. Stuokos-Gucevičiaus g. 1, Vilnius";"L. Stuokos-Gucevičiaus g. 1, Vilnius, Konstitucijos pr. 26, Vilnius, Gedimino pr. 16, Vilnius, Ozo g. 18, Vilnius, Upės g. 9, Vilnius, Saltoniškių g. 9, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6061731";"582864";"25.285120";"54.685190";"32004";"1";"16"
"304420392";"UAB ""Ilgiausia pica""";"A425E-19/20";"2020-02-18";;"Vilniaus g. 18, Vilnius";"-";"Restoranas ""Bonocosi""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"02:00";"";"00:00";"24:00";"6061756";"582510";"25.279640";"54.685470";"22450";"18";"16"
"305026685";"Liokis, UAB";"A425E-20/20";"2020-02-19";;"Lvovo g. 12, Vilnius";"Lvovo g. 12, Vilnius";"kavinė LVOVO GASTRO PUB";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6062804";"582684";"25.282630";"54.694850";"22154";"12";"3"
"305281351";"MB ""Endlesas""";"A425E-21/20";"2020-02-20";;"Trakų g. 2-3, Vilnius";"Trakų g. 2-3, Vilnius, J. jasinskio g. 16F, Vilnius";"Baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";;;;;;;
"303554680";"UAB ""Prohibicija""";"A425E-22/20(2.17.2.99LIC)";"2020-02-25";;"J. Basanavičiaus g. 15, Vilnius";"Vilkpėdės g. 6, Kirtimų g. 61, VilniusA";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"17:00";"03:00";"";"00:00";"24:00";"6061262";"582059";"25.272510";"54.681110";"22028";"15";"17"
"305271631";"UAB ABSENTO FĖJOS ";"A425E-23/20";"2020-03-03";;"Vilniaus g. 35, Vilnius";"Vilniaus g. 35, Vilnius";"baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6060213";"570363";"25.090920";"54.673450";"24542";"35";"21"
"304289498";"UAB Hooters Baltics";"A425-139/17";"2017-07-21";;"Vilniaus g. 16-2, Vilnius";"Vilniaus g. 16-2, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"02:00";"";"00:00";"24:00";;;;;;;
"302966033";"UAB ""Dilesta""";"A425-143/17";"2017-07-28";;"Spaudos g. 8, Vilnius";"Spaudos g. 8, Vilnius";"Kavinė ""Refertė""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"22:00";"";"00:00";"24:00";"6063491";"578123";"25.212080";"54.701750";"259355";"8";"9"
"304405928";"UAB ""LENRONA""";"A425-144/17";"2017-07-28";;"Savičiaus g. 3, Vilnius";"Savičiaus g. 3, Vilnius";"restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6061073";"583101";"25.288610";"54.679240";"22329";"3";"16"
"305461495";"UAB KCHV";"A425E-24/20";"2020-03-04";;"Vilniaus g. 16-1, Vilnius";"Vilniaus g. 16, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";;;;;;;
"110379432";"UAB ""NAUJASIS VILNIUS""";"A425E-25/20";"2020-03-05";;"Konstitucijos pr. 14, Vilnius";"Konstitucijos pr. 14, Vilnius";"Baras viešbučio I-ame aukšte";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6062755";"582388";"25.278030";"54.694460";"51960";"14";"3"
"305412516";"UAB ""MAISTO SPALVOS""";"A425E-26/20";"2020-03-09";;"Kauno g. 16, Vilnius";"Kauno g. 16";"Kavin4 ,,CHAT'nis""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"22:00";"";"00:00";"24:00";"6060298";"582191";"25.274280";"54.672420";"22082";"16";"17"
"305453363";"MB ""Tauškalius""";"A425E-31/20";"2020-03-23";;"J. Basanavičiaus g. 7, Vilnius";"J. Basanavičiaus g. 7, Vilnius";"Restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"02:00";"";"00:00";"24:00";"6061165";"582295";"25.276140";"54.680200";"22028";"7";"16"
"305217295";"MB ""Alaus fanatikai""";"A425E-32/20";"2020-03-26";;"Parko g. 37A, Vilnius";"Parko g. 37A, Vilnius";"baras";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"22:00";"";"00:00";"24:00";"6061911";"591891";"25.425140";"54.685230";"22244";"37";"14"
"303203051";"UAB ,,DVI DRAUGUŽĖS""";"A425E-27/20";"2020-03-16";;"Šv. Stepono 19-16, Vilnius";"Šv. Stepono g. 19-16, Vilnius";"kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"22:00";"";"00:00";"24:00";;;;;;;
"305438144";"UAB KALNŲ VĖJAS ";"A425E-28/20";"2020-03-20";;"Geležinkelio g. 6, Vilnius";"Geležinkelio g. 6, Vilnius";"baras Peronas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6060054";"582752";"25.282910";"54.670140";"21993";"6";"17"
"304813666";"UAB RATUOTI MĖSAINIAI";"A425E-29/20";"2020-03-20";;"Eugenijos Šimkūnaitės g. 9, Vilnius";"E. Šimkūnaitės g. 9, Vilnius";"kavinė BARBEQUE BURGERS";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"12:00";"02:00";"";"00:00";"24:00";"6059803";"578906";"25.223230";"54.668500";"50260";"9";"11"
"305487091";"MB,,MIDAUS BARAS''";"A425E-30/20";"2020-03-20";;"Vokiečių g. 20, Vilnius";"Vokiečių g. 20, Vilnius";"kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"24:00";"";"00:00";"24:00";"6061092";"582761";"25.283340";"54.679460";"22460";"20";"16"
"122639457";"Uždaroji akcinė bendrovė ""Restoranų grupė FORTAS""";"A425E-33/20";"2020-03-30";;"Vilniaus g. 18, Vilnius";"Vilniaus g. 18, Vilnius, Algirdo g. 17, Vilnius, Ozo g. 18, Vilnius, Saltoniškių g. 9, Vilnius, J. Kubiliaus g. 16, Vilnius, Pilies g. 16, Vilnius, Konstitucijos pr. 7A, Vilnius, Subačiaus g. 1, Vilnius, ";"Restoranas ""Fortas""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6061756";"582510";"25.279640";"54.685470";"22450";"18";"16"
"304847024";"UAB ""Pripučiamas blynas""";"A425E-34/20";"2020-03-31";;"Savanorių pr. 1, Vilnius";"Savanorių pr. 1, Vilnius";"Donde Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"02:00";"";"00:00";"24:00";"6061062";"581129";"25.258040";"54.679460";"22328";"1";"17"
"303166521";"MB „Knyga ir kava“";"A425E-36/20";"2020-04-03";;"Stiklių g. 16, Vilnius";"Stiklių g. 16, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VII";"10:00";"22:00";"";"00:00";"24:00";"6061228";"582898";"25.285510";"54.680660";"22357";"16";"16"
"305475185";"MB ""TWO BROTHERS""";"A425E-37/20";"2020-04-08";;"Bazilijonų g. 6, Vilnius";"Bazilijonų g. 6, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"22:00";"";"00:00";"24:00";"6060514";"582989";"25.286710";"54.674230";"21912";"6";"16"
"305374421";"MB ""Savaitgalio kurantai""";"A425E-38/20";"2020-04-08";;"Pylimo g. 66, Vilnius";"Pylimo g. 66, Vilnius";"Baras ""Džiunglės"", Pylimo g.  66, Vilnius";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6060278";"583042";"25.287470";"54.672110";"22281";"66";"16"
"120596772";"UAB ""GELSVA""";"A427E-7/20(2.17.2.100E-LIC)";"2020-04-08";;"Žaliųjų Ežerų g. 138, Vilnius";"Liepkalnio g. 97B, VIlnius";"parduotuvė VYNOTEKA";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6071989";"585958";"25.336110";"54.776810";"22398";"138";"1"
"305003601";"UAB ''ARESPANA""";"A425E-39/20";"2020-04-15";;"Architektų g. 152, Vilnius";"Architektų g. 152, Vilnius";"kavinė ,,Alaus bokštas""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"11:00";"24:00";"";"00:00";"24:00";"6061423";"578202";"25.212760";"54.683160";"21888";"152";"11"
"304460561";"UAB SUNKUS PARTNERIS";"A427E-8/20";"2020-04-15";;"Kauno g. 5, Vilnius";"Kauno g. 5, Vilnius";"Parduotuvė ,,Kuro aparatūra""";"mažmeninė prekyba alumi ir natūralios fermentacijos sidru < 8,5 proc.";"Alus; Fermentuoti gėrimai";"I-VI";"10:00";"20:00";"VII";"10:00";"15:00";"6060373";"582403";"25.277590";"54.673060";"22082";"5";"17"
"302490470";"UAB ""ŽILVA""";"A425E-40/20";"2020-04-20";;"Švitrigailos g. 26, Vilnius";"Švitrigailos g. 26-6, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"22:00";"";"00:00";"24:00";"6060501";"581836";"25.268840";"54.674310";"22417";"26";"17"
"304847024";"UAB ""Pripučiamas blynas""";"A425E-42/20";"2020-05-05";;"T. Ševčenkos g. 19, Vilnius";"T. Ševčenkos g. 19, Vilnius";"Restoranas ""Donde""";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"10:00";"02:00";"";"00:00";"24:00";"6060850";"581644";"25.265960";"54.677470";"22373";"19";"17"
"302424680";"UAB ""Supermaistas""";"A425E-41/20";"2020-05-05";;"Vytauto g. 35, Vilnius";"Vytauto g. 35, Vilnius";"restoranas I hate sushi";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6062451";"581006";"25.256510";"54.691960";"22464";"35";"6"
"305487134";"UAB FOODIMPEX";"A425E-43/20";"2020-05-06";;"Ligoninės g. 5, Vilnius";"Ligoninės g. 5, Vilnius";"restoranas";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"08:00";"24:00";"";"00:00";"24:00";"6060771";"582702";"25.282340";"54.676590";"22140";"5";"16"
"124024975";"UAB „SENOJI TROBELĖ""";"A425E-44/20";"2020-05-12";;"Naugarduko g. 36, Vilnius";"Naugarduko g. 36, Vilnius";"Kavinė";"mažmeninė prekyba alkoholiniais gėrimais";"Alkoholiniai kokteiliai; Alus; Fermentuoti gėrimai; Spiritiniai gėrimai; Vynas";"";"00:00";"24:00";"";"00:00";"24:00";"6060525";"581878";"25.269500";"54.674510";"22209";"36";"17"
